ID,VIDEOID,TRACK,TITLE,ARTIST,STARTTIME,START_SECONDS,ENDTIME,DURATION
782,mG1I2cLEjfI,1,September,"Earth, Wind & Fire",00:00:09,9,00:03:48,219
783,mG1I2cLEjfI,2,Why Don't You Do Right?,Peggy Lee,00:03:53,233,00:06:21,148
784,mG1I2cLEjfI,3,Midnight Door ~ Stay with me,Matsubara Miki,00:06:27,387,00:11:10,283
